127|12/05/15|A|07|31|292||418.96|0.00|00091275
128|12/05/15|A|15|00|292||0010170310000029700|418.96|00091279
129|12/05/15|A|07|31|292||418.96|0.00|00091279
130|12/05/15|A|15|00|292||00101703100000029500|418.96|00091284
131|12/05/15|A|07|31|292||418.96|0.00|00091284
132|12/05/15|A|15|00|292||00101703100000029300|251.38|00091286
133|12/05/15|A|07|31|292||251.38|0.00|00091286
134|12/05/15|A|15|00|292||00101703100000029100|418.96|00091288
135|12/05/15|A|07|31|292||418.96|0.00|00091288
136|12/05/15|A|15|00|6584||00102103100000219400|419.00|00100310
137|12/05/15|A|07|31|6584||419.00|0.00|00100310
138|12/05/15|A|15|00|6584||00102103100000219300|419.00|00100311
139|12/05/15|A|07|31|6584||419.00|0.00|00100311
140|12/05/15|A|15|00|6584||00102103100000226900|419.00|00100317
141|12/05/15|A|07|31|6584||419.00|0.00|00100317
142|12/05/15|A|15|00|6584||00102103100000154900|671.00|00100346
143|12/05/15|A|07|31|6584||671.00|0.00|00100346
144|12/05/15|A|15|00|6584||00104701100000004600|960.00|00100393
145|12/05/15|A|07|31|6584||960.00|0.00|00100393
146|12/05/15|A|15|00|6584||00102103100000210600|336.00|00100402
147|12/05/15|A|07|31|6584||336.00|0.00|00100402
148|12/05/15|A|15|00|6584||00102103100000183900|419.00|00100417
149|12/05/15|A|07|31|6584||419.00|0.00|00100417
150|12/05/15|A|15|00|6584||00102103100000183500|419.00|00100418
151|12/05/15|A|07|31|6584||419.00|0.00|00100418
152|12/05/15|A|15|00|6584||00102103100000183800|419.00|00100449
153|12/05/15|A|07|31|6584||419.00|0.00|00100449
154|12/05/15|A|15|00|6584||00102103100000183700|419.00|00100450
155|12/05/15|A|07|31|6584||419.00|0.00|00100450
156|12/05/15|A|15|00|6584||00104703100000163100|251.00|00100473
157|12/05/15|A|07|31|6584||251.00|0.00|00100473
158|12/05/15|A|15|00|6584||00102101100000001000|1,438.00|00100496
159|12/05/15|A|07|31|6584||1,438.00|0.00|00100496
160|12/05/15|A|15|00|6584||00102103100000188400|336.00|00100500
161|12/05/15|A|07|31|6584||336.00|0.00|00100500
162|12/05/15|A|15|00|6584||00102103100000164300|419.00|00100504
163|12/05/15|A|07|31|6584||419.00|0.00|00100504
164|12/05/15|A|15|00|6584||00102103100000164200|419.00|00100505
165|12/05/15|A|07|31|6584||419.00|0.00|00100505
166|12/05/15|A|15|00|6584||00102103100000164400|419.00|00100506
167|12/05/15|A|07|31|6584||419.00|0.00|00100506
168|12/05/15|A|15|00|6584||00102103100000164000|419.00|00100507
169|12/05/15|A|07|31|6584||419.00|0.00|00100507
170|12/05/15|A|15|00|6584||00102103100000164500|419.00|00100508
171|12/05/15|A|07|31|6584||419.00|0.00|00100508
172|12/05/15|A|15|00|6584||00102103100000164600|419.00|00100509
173|12/05/15|A|07|31|6584||419.00|0.00|00100509
174|12/05/15|A|15|00|6584||00102103100000164100|419.00|00100510
175|12/05/15|A|07|31|6584||419.00|0.00|00100510
176|12/05/15|A|15|00|6584||00102103100000173700|419.00|00100519
177|12/05/15|A|07|31|6584||419.00|0.00|00100519
178|12/05/15|A|15|00|6584||00102103100000173800|419.00|00100539
179|12/05/15|A|07|31|6584||419.00|0.00|00100539
180|12/05/15|A|15|00|6584||00102103100000209900|470.00|00100546
181|12/05/15|A|07|31|6584||470.00|0.00|00100546
182|12/05/15|A|15|00|4977||00102103100000142100|418.96|00104765
183|12/05/15|A|07|31|4977||418.96|0.00|00104765
184|12/05/15|A|15|00|8192||00103803100000036100|341.14|00120280
185|12/05/15|A|07|31|8192||341.14|0.00|00120280
186|12/05/15|A|15|00|8192||00103803100000019800|251.38|00120387
187|12/05/15|A|07|31|8192||251.38|0.00|00120387
188|12/05/15|A|15|00|4109||00100603100000063700|251.50|00130059
189|12/05/15|A|07|31|4109||251.50|0.00|00130059
190|12/05/15|A|15|00|812||00102003100000200900|419.95|00145905
191|12/05/15|A|07|31|812||419.95|0.00|00145905
192|12/05/15|A|15|00|812||0010200310000200800|251.00|00145907
193|12/05/15|A|07|31|812||251.00|0.00|00145907
194|12/05/15|A|15|00|4444||00105003100000021000|418.96|00151642
195|12/05/15|A|07|31|4444||418.96|0.00|00151642
196|12/05/15|A|15|00|4444||00105003100000003800|418.96|00151656
197|12/05/15|A|07|31|4444||418.96|0.00|00151656
