000063|T0017001003031000002253|110416|01012|0005275724|0000032940|00000900|00000144|0000033984|1404
000064|T0017001003031000002248|110416|01012|0005275905|0000024706|00000900|00000144|0000025750|1405
000065|T0017001003031000002245|110416|01012|0005276446|0000041176|00000900|00000144|0000042220|1408
000066|T0017001016031000002123|110416|30028|0005276478|0000042668|00000900|00000144|0000043712|1408
000067|T0017001019031000002159|110416|30083|0005276560|0000025602|00000900|00000144|0000026646|1409
000068|T0017001019031000002160|110416|30083|0005276707|0000025602|00000900|00000144|0000026646|1409
000069|T0017001003031000002251|110416|01012|0005276777|0000032940|00000900|00000144|0000033984|1410
000070|T0017001003031000002246|110416|01012|0005277021|0000037058|00000900|00000144|0000038102|1411
000071|T0017001003031000002244|110416|01012|0005277253|0000032940|00000900|00000144|0000033984|1412
000072|T0017001003031000002249|110416|01012|0005277451|0000032940|00000900|00000144|0000033984|1413
000073|T0017001019031000002187|110416|30083|0005277991|0000025602|00000900|00000144|0000026646|1416
000074|T0017001019031000002188|110416|30083|0005278446|0000051204|00000900|00000144|0000052248|1418
000075|T0017001019031000002190|110416|30083|0005278912|0000025602|00000900|00000144|0000026646|1420
000076|T0017001019031000002234|110416|30083|0005281508|0000042668|00000900|00000144|0000043712|1434
000077|T0017001019031000002232|110416|30083|0005281795|0000042668|00000900|00000144|0000043712|1436
000078|T0017001018011000000660|110416|30012|0005281804|0000112901|00000900|00000144|0000113945|1436
000079|T0017001019031000002183|110416|30083|0005282261|0000025602|00000900|00000144|0000026646|1439
000080|T0017001019031000002186|110416|30083|0005282496|0000025602|00000900|00000144|0000026646|1440
000081|T0017001016031000002076|110416|30028|0005282961|0000025602|00000900|00000144|0000026646|1443
000082|T0017001043031000002307|110416|11039|0005285821|0000044376|00000900|00000144|0000045420|1505
000083|T0017001043031000002303|110416|11039|0005285973|0000055470|00000900|00000144|0000056514|1507
000084|T0017001018011000000424|110416|30012|0005286004|0000084700|00000900|00000144|0000085744|1507
000085|T0017001019011000000238|110416|30083|0005286279|0000056450|00000900|00000144|0000057494|1511
000086|T0017001019011000000478|110416|30007|0005287021|0000056450|00000900|00000144|0000057494|1523
000087|T0017001019011000000438|110416|30007|0005287120|0000095968|00000900|00000144|0000097012|1525
000088|T0017001019011000000436|110416|30007|0005287189|0000095968|00000900|00000144|0000097012|1526
000089|T0017001019011000000441|110416|30007|0005287229|0000095968|00000900|00000144|0000097012|1527
000090|T0017001013031000003936|110416|20101|0005288106|0000034135|00000900|00000144|0000035179|1548
000091|T0017001013031000003940|110416|20101|0005288124|0000054616|00000900|00000144|0000055660|1548
000092|T0017001044031000003955|110416|20058|0005289705|0000030600|00000900|00000144|0000031644|1644
000093|T0017001043031000002308|110416|11039|0005290885|0000077657|00000900|00000144|0000078701|1804
000094|T0017001043031000002302|110416|11039|0005291190|0000077657|00000900|00000144|0000078701|1839
