000001|T0017001019031000001963|160316|30083|0003985594|0000055500|00000900|00000144|0000056544|0931
000002|T0017001047031000002853|160316|30114|0003986497|0000033864|00000900|00000144|0000034908|0935
000003|T0017001047031000002855|160316|30114|0003987165|0000045152|00000900|00000144|0000046196|0938
000004|T0017001019011000000416|160316|30083|0003988211|0000050000|00000900|00000144|0000051044|0943
000005|T0017001018031000003582|160316|30012|0003988964|0000032940|00000900|00000144|0000033984|0946
000006|T0017001054031000000694|160316|11024|0003991819|0000017068|00000900|00000144|0000018112|0959
000007|T0017001043031000002125|160316|11039|0003992223|0000073700|00000900|00000144|0000074744|1001
000008|T0017001019011000000478|160316|30007|0003996476|0000072200|00000900|00000144|0000073244|1020
000009|T0017001019011000000439|160316|30007|0003997062|0000015500|00000900|00000144|0000016544|1023
000010|T0017001019011000000664|160316|30083|0003997065|0000135482|00000900|00000144|0000136526|1023
000011|T0017001019011000000162|160316|30083|0004000759|0000028224|00000900|00000144|0000029268|1039
000012|T0017001018031000003583|160316|30012|0004002826|0000041176|00000900|00000144|0000042220|1048
000013|T0017001018031000003578|160316|30012|0004002956|0000024706|00000900|00000144|0000025750|1049
000014|T0017001016031000001914|160316|30050|0004003052|0000042668|00000900|00000144|0000043712|1049
000015|T0017001023031000000174|160316|19045|0004003096|0000042700|00000900|00000144|0000043744|1050
000016|T0017001050031000001980|160316|22009|0004006285|0000042668|00000900|00000144|0000043712|1103
000017|T0017001018031000003577|160316|30012|0004008944|0000102939|00000900|00000144|0000103983|1115
000018|T0017001018031000003574|160316|30012|0004009270|0000041176|00000900|00000144|0000042220|1117
000019|T0017001019011000000539|160316|30007|0004016703|0000084678|00000900|00000144|0000085722|1150
000020|T0017001019011000000590|160316|30083|0004021492|0000084678|00000900|00000144|0000085722|1213
000021|T0017001019011000000153|160316|30083|0004022619|0000084678|00000900|00000144|0000085722|1219
000022|T0017001018011000000167|160316|30012|0004027627|0000084678|00000900|00000144|0000085722|1242
000023|T0017001016031000001917|160316|30050|0004028380|0000025602|00000900|00000144|0000026646|1246
000024|T0017001010031000000990|160316|19021|0004029219|0000055470|00000900|00000144|0000056514|1250
000025|T0017001023031000000173|160316|19045|0004037179|0000025602|00000900|00000144|0000026646|1328
000026|T0017001050031000002051|160316|15036|0004037859|0000042700|00000900|00000144|0000043744|1332
000027|T0017001018011000000512|160316|30012|0003984302|0000084678|00000900|00000144|0000085722|0925
000028|T0017001013031000003477|160316|20101|0004040377|0000043987|00000900|00000144|0000045031|1345
000029|T0017001038031000000696|160316|26045|0004056730|0000050000|00000900|00000144|0000051044|1832
000030|T0017001043031000002407|160316|11048|0004040384|0000025602|00000900|00000144|0000026646|1345
000031|T0017001013031000003479|160316|20101|0004040500|0000043987|00000900|00000144|0000045031|1346
000032|T0017001013031000003478|160316|20101|0004040639|0000054984|00000900|00000144|0000056028|1347
000033|T0017001013031000003480|160316|20101|0004040916|0000026223|00000900|00000144|0000027267|1348
000034|T0017001019011000000247|160316|30083|0004040945|0000225800|00000900|00000144|0000226844|1348
000035|T0017001013031000003483|160316|20101|0004041048|0000033836|00000900|00000144|0000034880|1349
000036|T0017001047031000002900|160316|30117|0004041398|0000025602|00000900|00000144|0000026646|1351
000037|T0017001018031000003200|160316|30048|0004046310|0000033281|00000900|00000144|0000034325|1419
000038|T0017001018031000003201|160316|30048|0004046503|0000033281|00000900|00000144|0000034325|1420
000039|T0017001019031000002173|160316|30007|0004046724|0000042668|00000900|00000144|0000043712|1421
000040|T0017001019031000002171|160316|30007|0004047004|0000042668|00000900|00000144|0000043712|1423
000041|T0017001013031000003427|160316|20099|0004048156|0000043987|00000900|00000144|0000045031|1431
000042|T0017001013031000003424|160316|20099|0004048366|0000043987|00000900|00000144|0000045031|1432
000043|T0017001013031000003426|160316|20099|0004048451|0000043987|00000900|00000144|0000045031|1433
000044|T0017001013031000003428|160316|20099|0004048555|0000043987|00000900|00000144|0000045031|1433
000045|T0017001013031000003422|160316|20099|0004048680|0000043987|00000900|00000144|0000045031|1434
000046|T0017001050031000001990|160316|15036|0004051219|0000042700|00000900|00000144|0000043744|1454
000047|T0017001050031000001991|160316|15036|0004051311|0000042700|00000900|00000144|0000043744|1455
000048|T0017001018031000003361|160316|30048|0004051504|0000025700|00000900|00000144|0000026744|1457
000049|T0017001013031000003464|160316|20101|0004053965|0000032990|00000900|00000144|0000034034|1554
000050|T0017001013031000003463|160316|20101|0004054017|0000033836|00000900|00000144|0000034880|1556
000051|T0017001013031000003461|160316|20101|0004054035|0000043987|00000900|00000144|0000045031|1556
000052|T0017001013031000003462|160316|20101|0004054056|0000043987|00000900|00000144|0000045031|1557
000053|T0017001013031000003460|160316|20101|0004054059|0000043987|00000900|00000144|0000045031|1557
000054|T0017001013031000003459|160316|20101|0004054085|0000032990|00000900|00000144|0000034034|1558
000055|T0017001013031000003458|160316|20101|0004054090|0000032990|00000900|00000144|0000034034|1558
000056|T0017001054031000000638|160316|11024|0004056204|0000042700|00000900|00000144|0000043744|1747
