000001|T0017001019011000000639|010316|30083|0003125906|0000056450|00000900|00000144|0000057494|0916
000002|T0017001047011000000205|010316|30124|0003130723|0000056450|00000900|00000144|0000057494|0940
000003|T0017001019031000002202|010316|30007|0003132388|0000042668|00000900|00000144|0000043712|0948
000004|T0017001018011000000122|010316|30012|0003133742|0000032100|00000900|00000144|0000033144|0955
000005|T0017001018011000000122|010316|30012|0003133858|0000032100|00000900|00000144|0000033144|0955
000006|T0017001003031000002077|010316|01011|0003134132|0000033281|00000900|00000144|0000034325|0957
000007|T0017001018011000000303|010316|30012|0003134433|0000057368|00000900|00000144|0000058412|0958
000008|T0017001019011000000162|010316|30083|0003134718|0000028224|00000900|00000144|0000029268|0959
000009|T0017001019031000002203|010316|30007|0003134994|0000025602|00000900|00000144|0000026646|1001
000010|T0017001047031000002801|010316|30117|0003135731|0000044764|00000900|00000144|0000045808|1004
000011|T0017001019031000002208|010316|30007|0003141942|0000042668|00000900|00000144|0000043712|1032
000012|T0017001050031000002057|010316|15036|0003144457|0000042700|00000900|00000144|0000043744|1043
000013|T0017001019031000002199|010316|30007|0003149244|0000025602|00000900|00000144|0000026646|1103
000014|T0017001019031000002207|010316|30007|0003149808|0000042668|00000900|00000144|0000043712|1105
000015|T0017001019031000002200|010316|30007|0003151624|0000025602|00000900|00000144|0000026646|1113
000016|T0017001043031000002303|010316|11039|0003151633|0000055470|00000900|00000144|0000056514|1113
000017|T0017001054031000000516|010316|11008|0003153919|0000055500|00000900|00000144|0000056544|1123
000018|T0017001019031000002201|010316|30007|0003154289|0000025602|00000900|00000144|0000026646|1125
000019|T0017001019031000002204|010316|30007|0003154679|0000025602|00000900|00000144|0000026646|1127
000020|T0017001003031000001967|010316|01018|0003124371|0000055920|00000900|00000144|0000056964|0908
000021|T0017001019031000002206|010316|30007|0003156631|0000025602|00000900|00000144|0000026646|1135
000022|T0017001030031000003095|010316|05036|0003202831|0000042668|00000900|00000144|0000043712|1835
000023|T0017001054031000000694|010316|11024|0003159890|0000017068|00000900|00000144|0000018112|1149
000024|T0017001019011000000107|010316|30083|0003162567|0000169350|00000900|00000144|0000170394|1200
000025|T0017001043031000002407|010316|11048|0003163259|0000025602|00000900|00000144|0000026646|1203
000026|T0017001019011000000358|010316|30083|0003163511|0000056450|00000900|00000144|0000057494|1204
000027|T0017001019011000000293|010316|30083|0003163666|0000056450|00000900|00000144|0000057494|1205
000028|T0017001019031000002205|010316|30007|0003166627|0000025602|00000900|00000144|0000026646|1217
000029|T0017001019011000000337|010316|30083|0003166952|0000034422|00000900|00000144|0000035466|1219
000030|T0017001019011000000571|010316|30083|0003167225|0000033870|00000900|00000144|0000034914|1220
000031|T0017001019011000000565|010316|30007|0003168473|0000056450|00000900|00000144|0000057494|1225
000032|T0017001030031000003097|010316|05036|0003169629|0000042668|00000900|00000144|0000043712|1230
000033|T0017001019011000000539|010316|30007|0003170999|0000084678|00000900|00000144|0000085722|1236
000034|T0017001019011000000401|010316|30083|0003172207|0000135484|00000900|00000144|0000136528|1242
000035|T0017001019011000000534|010316|30083|0003176576|0000056450|00000900|00000144|0000057494|1302
000036|T0017001043031000002165|010316|11056|0003181848|0000076977|00000900|00000144|0000078021|1327
000037|T0017001019011000000510|010316|30083|0003183499|0000056450|00000900|00000144|0000057494|1335
000038|T0017001050031000002052|010316|15036|0003190670|0000050000|00000900|00000144|0000051044|1414
000039|T0017001054031000000691|010316|11008|0003193511|0000020000|00000900|00000144|0000021044|1430
000040|T0017001053031000000913|010316|11026|0003196058|0000066600|00000900|00000144|0000067644|1448
000041|T0017001013031000003245|010316|20101|0003198270|0000043959|00000900|00000144|0000045003|1512
